 (0.231051,0.777173,1.610357) 
 (0.237611,0.775729,1.607366) 
 (0.243810,0.773225,1.602178) 
 (0.250642,0.772812,1.601322) 
 (0.257813,0.773438,1.602619) 
 (0.264272,0.771954,1.599544) 
 (0.272912,0.776750,1.609481) 
 (0.277102,0.768957,1.593334) 
 (0.285404,0.772679,1.601047) 
 (0.292976,0.774293,1.604391) 
 (0.297736,0.768574,1.592541) 
 (0.304877,0.769121,1.593674) 
 (0.312446,0.770700,1.596947) 
 (0.319606,0.771223,1.598030) 
 (0.326329,0.770691,1.596928) 
 (0.334840,0.774317,1.604441) 
 (0.342950,0.776886,1.609764) 
 (0.345943,0.767993,1.591336) 
 (0.354988,0.772620,1.600924) 
 (0.360700,0.769956,1.595404) 
 (0.367353,0.769362,1.594173) 
 (0.373990,0.768757,1.592920) 
 (0.380098,0.767106,1.589500) 
 (0.389830,0.772698,1.601086) 
 (0.394338,0.767920,1.591186) 
 (0.401459,0.768310,1.591995) 
 (0.406935,0.765590,1.586357) 
 (0.416264,0.770089,1.595679) 
 (0.419996,0.764256,1.583593) 
 (0.427077,0.764605,1.584317) 
 (0.434157,0.764944,1.585019) 
 (0.443610,0.769386,1.594223) 
 (0.445309,0.760450,1.575707) 
 (0.452954,0.761787,1.578478) 
 (0.460617,0.763111,1.581221) 
 (0.467040,0.762373,1.579693) 
 (0.477898,0.768793,1.592994) 
 (0.481764,0.763940,1.582938) 
 (0.487502,0.762151,1.579232) 
 (0.493204,0.760356,1.575513) 
 (0.502222,0.763653,1.582343) 
 (0.506535,0.759803,1.574366) 
 (0.512840,0.759003,1.572709) 
 (0.524692,0.766326,1.587884) 
 (0.528911,0.762456,1.579864) 
 (0.536623,0.763656,1.582349) 
 (0.539300,0.757751,1.570114) 
 (0.545520,0.756909,1.568371) 
 (0.553932,0.759092,1.572894) 
 (0.560881,0.759242,1.573203) 
 (0.567825,0.759381,1.573492) 
 (0.572478,0.756489,1.567499) 
 (0.581699,0.759630,1.574009) 
 (0.583956,0.753711,1.561743) 
 (0.590830,0.753818,1.561965) 
 (0.599289,0.755921,1.566323) 
 (0.608577,0.759011,1.572726) 
 (0.613041,0.756084,1.566661) 
 (0.619089,0.755153,1.564731) 
 (0.625941,0.755212,1.564854) 
 (0.635292,0.758251,1.571151) 
 (0.638783,0.754308,1.562980) 
 (0.646458,0.755335,1.565108) 
 (0.652424,0.754365,1.563099) 
 (0.654902,0.749424,1.552860) 
 (0.665161,0.753397,1.561092) 
 (0.671066,0.752407,1.559042) 
 (0.675168,0.749436,1.552886) 
 (0.682805,0.750409,1.554902) 
 (0.685924,0.746447,1.546692) 
 (0.697187,0.751338,1.556826) 
 (0.706678,0.754243,1.562846) 
 (0.707856,0.748305,1.550541) 
 (0.712675,0.746292,1.546371) 
 (0.718399,0.745255,1.544221) 
 (0.729800,0.750072,1.554203) 
 (0.726901,0.740238,1.533827) 
 (0.734460,0.741137,1.535689) 
 (0.723547,0.723547,1.499242) 
 (0.712361,0.706000,1.462883) 
 (0.711760,0.699163,1.448716) 
 (0.721989,0.702989,1.456644) 
 (0.717241,0.692293,1.434482) 
 (0.720397,0.689345,1.428373) 
 (0.726550,0.689291,1.428260) 
 (0.729624,0.686341,1.422149) 
 (0.734708,0.685316,1.420025) 
 (0.739770,0.684287,1.417892) 
 (0.740629,0.679420,1.407808) 
 (0.747720,0.680303,1.409637) 
 (0.745288,0.672577,1.393629) 
 (0.756589,0.677269,1.403351) 
 (0.754007,0.669558,1.387373) 
 (0.762101,0.671374,1.391136) 
 (0.762608,0.666532,1.381102) 
 (0.763039,0.661698,1.371085) 
 (0.774392,0.666337,1.380698) 
 (0.779163,0.665285,1.378519) 
 (0.785026,0.665174,1.378289) 
 (0.783037,0.658463,1.364383) 
 (0.788834,0.658350,1.364149) 
 (0.796889,0.660110,1.367795) 
 (0.801541,0.659045,1.365589) 
 (0.803877,0.656105,1.359498) 
 (0.808471,0.655038,1.357287) 
 (0.811882,0.653036,1.353137) 
 (0.819924,0.654759,1.356708) 
 (0.825636,0.654611,1.356402) 
 (0.826622,0.650745,1.348390) 
 (0.827547,0.646885,1.340392) 
 (0.834371,0.647659,1.341995) 
 (0.838802,0.646576,1.339753) 
 (0.842006,0.644570,1.335596) 
 (0.839121,0.637962,1.321903) 
 (0.843442,0.636885,1.319671) 
 (0.850187,0.637640,1.321237) 
 (0.855706,0.637472,1.320889) 
 (0.866158,0.640957,1.328109) 
 (0.865473,0.636209,1.318270) 
 (0.867214,0.633294,1.312231) 
 (0.877685,0.636752,1.319396) 
 (0.888195,0.640192,1.326524) 
 (0.883552,0.632737,1.311078) 
 (0.891523,0.634353,1.314424) 
 (0.899507,0.635957,1.317749) 
 (0.901087,0.633042,1.311708) 
 (0.901332,0.629232,1.303813) 
 (0.911883,0.632619,1.310831) 
 |  (-0.951738,0.670407,1.376729) 
 (-0.949973,0.673399,1.382872) 
 (-0.949438,0.677306,1.390896) 
 (-0.925981,0.664806,1.365228) 
 (-0.926700,0.669615,1.375102) 
 (-0.939931,0.683586,1.403793) 
 (-0.922916,0.675599,1.387391) 
 (-0.960833,0.707982,1.453893) 
 (-0.925146,0.686201,1.409163) 
 (-0.915654,0.683689,1.404003) 
 (-0.931974,0.700544,1.438618) 
 (-0.918740,0.695263,1.427771) 
 (-0.894628,0.681622,1.399759) 
 (-0.885205,0.679061,1.394500) 
 (-0.921523,0.711797,1.461726) 
 (-0.879602,0.684135,1.404920) 
 (-0.904712,0.708585,1.455131) 
 (-0.892775,0.704161,1.446044) 
 (-0.871469,0.692231,1.421546) 
 (-0.881943,0.705555,1.448907) 
 (-0.884072,0.712346,1.462854) 
 (-0.875675,0.710693,1.459458) 
 (-0.868444,0.709969,1.457972) 
 (-0.862361,0.710179,1.458404) 
 (-0.858544,0.712273,1.462704) 
 (-0.851293,0.711529,1.461175) 
 (-0.838418,0.706036,1.449896) 
 (-0.836800,0.710012,1.458060) 
 (-0.826221,0.706388,1.450618) 
 (-0.831160,0.716076,1.470514) 
 (-0.827165,0.718159,1.474791) 
 (-0.817674,0.715465,1.469258) 
 (-0.807129,0.711799,1.461730) 
 (-0.808486,0.718654,1.475808) 
 (-0.810808,0.726484,1.491886) 
 (-0.797046,0.719913,1.478392) 
 (-0.804516,0.732567,1.504379) 
 (-0.797091,0.731755,1.502712) 
 (-0.785497,0.727071,1.493093) 
 (-0.789504,0.736871,1.513217) 
 (-0.756317,0.711827,1.461788) 
 (-0.771517,0.732288,1.503805) 
 (-0.754952,0.722689,1.484094) 
 (-0.766732,0.740293,1.520245) 
 (-0.757236,0.737482,1.514473) 
 (-0.741816,0.728802,1.496646) 
 (-0.743276,0.736698,1.512862) 
 (-0.732867,0.732867,1.504996) 
 (-0.729307,0.735877,1.511176) 
 (-0.712201,0.725150,1.489147) 
 (-0.714376,0.734037,1.507398) 
 (-0.711664,0.738022,1.515580) 
 (-0.711708,0.744965,1.529839) 
 (-0.704167,0.744025,1.527910) 
 (-0.698485,0.745051,1.530016) 
 (-0.694618,0.748050,1.536175) 
 (-0.681585,0.741141,1.521986) 
 (-0.676783,0.743134,1.526079) 
 (-0.665671,0.738170,1.515884) 
 (-0.664399,0.744126,1.528117) 
 (-0.656863,0.743118,1.526045) 
 (-0.652826,0.746087,1.532143) 
 (-0.647871,0.748057,1.536188) 
 (-0.641163,0.748023,1.536119) 
 (-0.628503,0.740971,1.521638) 
 (-0.627726,0.747929,1.535926) 
 (-0.619331,0.745861,1.531678) 
 (-0.617566,0.751819,1.543914) 
 (-0.604252,0.743694,1.527230) 
 (-0.599966,0.746624,1.533246) 
 (-0.596428,0.750561,1.541331) 
 (-0.592026,0.753488,1.547342) 
 (-0.586000,0.754391,1.549195) 
 (-0.580729,0.756298,1.553113) 
 (-0.568497,0.749079,1.538286) 
 (-0.562463,0.749951,1.540078) 
 (-0.559420,0.754880,1.550201) 
 (-0.551822,0.753708,1.547794) 
 (-0.544236,0.752524,1.545363) 
 (-0.540304,0.756426,1.553374) 
 (-0.533422,0.756243,1.553000) 
 (-0.528670,0.759116,1.558899) 
 (-0.517537,0.752780,1.545888) 
 (-0.513448,0.756660,1.553856) 
 (-0.507230,0.757464,1.555506) 
 (-0.499637,0.756207,1.552925) 
 (-0.493396,0.756992,1.554537) 
 (-0.489781,0.761881,1.564578) 
 (-0.482163,0.760595,1.561937) 
 (-0.473273,0.757236,1.555039) 
 (-0.469515,0.762110,1.565048) 
 (-0.463789,0.763887,1.568698) 
 (-0.458027,0.765658,1.572333) 
 (-0.451011,0.765353,1.571706) 
 (-0.444595,0.766072,1.573183) 
 (-0.434016,0.759529,1.559746) 
 (-0.432876,0.769557,1.580341) 
 (-0.422367,0.762985,1.566844) 
 (-0.417621,0.766780,1.574637) 
 (-0.408906,0.763292,1.567474) 
 (-0.402987,0.764991,1.570964) 
 (-0.399190,0.770850,1.582995) 
 (-0.389452,0.765239,1.571474) 
 (-0.384500,0.769000,1.579196) 
 (-0.376401,0.766490,1.574042) 
 (-0.368341,0.763966,1.568858) 
 (-0.360318,0.761427,1.563644) 
 (-0.356222,0.767247,1.575596) 
 (-0.350112,0.768875,1.578939) 
 (-0.344439,0.771542,1.584417) 
 (-0.335960,0.767909,1.576956) 
 (-0.328889,0.767409,1.575928) 
 (-0.322704,0.768998,1.579192) 
 (-0.314760,0.766373,1.573802) 
 (-0.308125,0.766890,1.574863) 
 (-0.303545,0.772659,1.586711) 
 (-0.294816,0.767892,1.576921) 
 (-0.290118,0.773647,1.588740) 
 (-0.281455,0.768852,1.578893) 
 (-0.275887,0.772482,1.586348) 
 (-0.269516,0.773994,1.589452) 
 (-0.263115,0.775496,1.592536) 
 (-0.253890,0.768531,1.578234) 
 (-0.248183,0.772124,1.585613) 
 (-0.243071,0.777827,1.597323) 
 (-0.236891,0.780347,1.602499) 
 (-0.228479,0.775443,1.592428) 
 (-0.220452,0.771583,1.584501) 
 (-0.213958,0.773009,1.587430) 
 (-0.207151,0.773364,1.588159) 
 (-0.199786,0.771586,1.584507) 
 (-0.194838,0.779350,1.600452) 
 (-0.187701,0.778612,1.598935) 
 (-0.179835,0.774673,1.590847) 
 (-0.172985,0.774972,1.591461) 
 (-0.167039,0.779514,1.600787) 
 (-0.159917,0.778727,1.599172) 
 (-0.152807,0.777929,1.597533) 
 (-0.146708,0.782441,1.606799) 
 (-0.139004,0.778425,1.598551) 
 (-0.131913,0.777590,1.596838) 
 (-0.125176,0.778875,1.599475) 
 (-0.118901,0.783345,1.608655) 
 (-0.111325,0.779278,1.600302) 
 (-0.104107,0.777329,1.596300) 
 (-0.097454,0.779634,1.601034) 
 (-0.090140,0.776594,1.594791) 
 (-0.083680,0.781010,1.603859) 
 (-0.076091,0.774744,1.590992) 
 (-0.069661,0.780204,1.602206) 
 (-0.062704,0.780318,1.602438) 
 (-0.055515,0.777216,1.596069) 
 (-0.048715,0.779440,1.600637) 
 (-0.041931,0.782721,1.607374) 
 (-0.034707,0.777448,1.596544) 
 (-0.027844,0.779637,1.601040) 
 (-0.020884,0.779678,1.601125) 
 (-0.013885,0.777572,1.596800) 
 (-0.006952,0.778658,1.599030) 
 (0.000000,0.784005,1.610010) 
 (0.006981,0.781862,1.605610) 
 (0.013962,0.781844,1.605574) 
 (0.020913,0.780747,1.603319) 
 (0.027920,0.781773,1.605426) 
 (0.034851,0.780651,1.603123) 
 (0.041931,0.782721,1.607374) 
 (0.048982,0.783711,1.609407) 
 (0.056125,0.785757,1.613608) 
 (0.062876,0.782453,1.606822) 
 (0.069661,0.780204,1.602206) 
 (0.076405,0.777945,1.597566) 
 (0.083680,0.781010,1.603859) 
 (0.090636,0.780861,1.603554) 
 (0.097188,0.777501,1.596653) 
 (0.104392,0.779461,1.600680) 
 (0.111173,0.778212,1.598113) 
 (0.118577,0.781214,1.604278) 
 (0.125005,0.777809,1.597287) 
 (0.132455,0.780786,1.603400) 
 (0.139575,0.781620,1.605112) 
 (0.146708,0.782441,1.606799) 
 (0.153226,0.780057,1.601904) 
 (0.160354,0.780855,1.603542) 
 (0.167494,0.781641,1.605155) 
 (0.174171,0.780288,1.602376) 
 (0.180082,0.775736,1.593029) 
 (0.189750,0.787110,1.616386) 
 (0.193510,0.774041,1.589549) 
 (0.201984,0.780077,1.601943) 
 (0.208856,0.779730,1.601230) 
 (0.215132,0.777251,1.596140) 
 (0.221966,0.776882,1.595383) 
 (0.228479,0.775443,1.592428) 
 (0.236891,0.780347,1.602499) 
 (0.243402,0.778885,1.599496) 
 (0.250223,0.778471,1.598645) 
 (0.258081,0.781217,1.604284) 
 (0.264190,0.778665,1.599045) 
 (0.272090,0.781385,1.604631) 
 (0.277394,0.776704,1.595016) 
 (0.283771,0.775180,1.591888) 
 (0.290118,0.773647,1.588740) 
 (0.298455,0.777372,1.596389) 
 (0.304372,0.774765,1.591035) 
 (0.313620,0.780565,1.602947) 
 (0.319942,0.778988,1.599708) 
 (0.326672,0.778453,1.598608) 
 (0.332939,0.776857,1.595331) 
 (0.338255,0.773154,1.587727) 
 (0.347246,0.777832,1.597334) 
 (0.354405,0.778302,1.598299) 
 (0.359138,0.773527,1.588493) 
 (0.368237,0.778161,1.598010) 
 (0.373379,0.774417,1.590320) 
 (0.379991,0.773800,1.589054) 
 (0.389717,0.779434,1.600624) 
 (0.393166,0.772537,1.586461) 
 (0.400808,0.773975,1.589413) 
 (0.406824,0.772277,1.585926) 
 (0.412249,0.769531,1.580287) 
 (0.422148,0.775092,1.591707) 
 (0.428688,0.774403,1.590293) 
 (0.435210,0.773706,1.588861) 
 (0.445266,0.779216,1.600176) 
 (0.446998,0.770213,1.581687) 
 (0.454668,0.771558,1.584450) 
 (0.458645,0.766691,1.574455) 
 (0.470056,0.774210,1.589896) 
 (0.473327,0.768298,1.577755) 
 (0.480356,0.768569,1.578311) 
 (0.486078,0.766771,1.574618) 
 (0.496391,0.772163,1.585692) 
 (0.502769,0.771372,1.584067) 
 (0.508450,0.769546,1.580317) 
 (0.516840,0.771814,1.584974) 
 (0.524565,0.773043,1.587498) 
 (0.529491,0.770168,1.581595) 
 (0.534363,0.767290,1.575684) 
 (0.541340,0.767470,1.576054) 
 (0.548314,0.767639,1.576402) 
 (0.555283,0.767799,1.576730) 
 (0.563737,0.769983,1.581215) 
 (0.568455,0.767072,1.575238) 
 (0.574641,0.766188,1.573422) 
 (0.579267,0.763269,1.567428) 
 (0.586948,0.764398,1.569746) 
 (0.591498,0.761469,1.563732) 
 (0.603137,0.767629,1.576380) 
 (0.605246,0.761658,1.564119) 
 (0.616969,0.767784,1.576699) 
 (0.618970,0.761809,1.564429) 
 (0.628299,0.764885,1.570747) 
 (0.631834,0.760918,1.562600) 
 (0.638665,0.760963,1.562691) 
 (0.649736,0.766004,1.573044) 
 (0.654878,0.764024,1.568977) 
 (0.659116,0.761041,1.562851) 
 (0.663299,0.758056,1.556723) 
 (0.669190,0.757063,1.554684) 
 (0.675946,0.757059,1.554675) 
 (0.679110,0.753072,1.546487) 
 (0.693047,0.760993,1.562754) 
 (0.698898,0.759967,1.560647) 
 (0.701969,0.755966,1.552431) 
 (0.706823,0.753944,1.548279) 
 (0.710704,0.750933,1.542094) 
 (0.718298,0.751863,1.544004) 
 (0.728744,0.755734,1.551954) 
 (0.725852,0.745829,1.531613) 
 (0.732439,0.745756,1.531464) 
 (0.725422,0.731958,1.503128) 
 (0.708406,0.708406,1.454762) 
 (0.713702,0.707386,1.452668) 
 (0.716989,0.704411,1.446558) 
 (0.719224,0.700462,1.438449) 
 (0.721393,0.696517,1.430348) 
 (0.726540,0.695491,1.428241) 
 (0.732686,0.695431,1.428117) 
 (0.732650,0.689552,1.416045) 
 (0.736664,0.687553,1.411939) 
 (0.740641,0.685552,1.407830) 
 (0.745631,0.684514,1.405699) 
 (0.750599,0.683473,1.403560) 
 (0.752352,0.679544,1.395492) 
 (0.761538,0.682338,1.401230) 
 (0.764289,0.679368,1.395131) 
 (0.758311,0.668746,1.373319) 
 (0.766365,0.670569,1.377062) 
 (0.773339,0.671426,1.378822) 
 (0.775897,0.668465,1.372741) 
 (0.783965,0.670260,1.376427) 
 (0.789814,0.670145,1.376191) 
 (0.785525,0.661494,1.358426) 
 (0.798087,0.667058,1.369851) 
 (0.802750,0.665985,1.367648) 
 (0.802809,0.661136,1.357691) 
 (0.807400,0.660064,1.355488) 
 (0.811968,0.658989,1.353281) 
 (0.818844,0.659788,1.354922) 
 (0.822210,0.657768,1.350774) 
 (0.822008,0.652942,1.340864) 
 (0.828836,0.653730,1.342481) 
 (0.832097,0.651712,1.338338) 
 (0.832929,0.647834,1.330373) 
 (0.850544,0.656972,1.349138) 
 (0.847716,0.650303,1.335444) 
 (0.846007,0.644577,1.323685) 
 (0.844214,0.638865,1.311955) 
 (0.863212,0.648857,1.332475) 
 (0.863825,0.644989,1.324531) 
 (0.868099,0.643888,1.322271) 
 (0.867367,0.639113,1.312463) 
 (0.869069,0.636181,1.306444) 
 (0.892116,0.648812,1.332381) 
 (0.878658,0.634901,1.303815) 
 (0.881523,0.632888,1.299682) 
 (0.890736,0.635430,1.304900) 
 (0.897411,0.636139,1.306357) 
 (0.904087,0.636841,1.307799) 
 (0.913353,0.639347,1.312944) 
 |  (-0.965996,0.686525,1.397352) 
 (-0.959037,0.685893,1.396066) 
 (-0.946980,0.681584,1.387295) 
 (-0.929897,0.673579,1.371002) 
 (-0.964679,0.703282,1.431459) 
 (-0.951314,0.698042,1.420793) 
 (-0.935508,0.690930,1.406319) 
 (-0.935967,0.695818,1.416266) 
 (-0.932639,0.697935,1.420575) 
 (-0.914485,0.688912,1.402211) 
 (-0.916065,0.694734,1.414059) 
 (-0.917559,0.700569,1.425936) 
 (-0.906828,0.697086,1.418847) 
 (-0.891305,0.689846,1.404111) 
 (-0.896297,0.698493,1.421712) 
 (-0.882041,0.692157,1.408816) 
 (-0.902340,0.713038,1.451317) 
 (-0.877414,0.698224,1.421164) 
 (-0.885612,0.709746,1.444616) 
 (-0.884288,0.713747,1.452759) 
 (-0.879412,0.714917,1.455141) 
 (-0.858317,0.702824,1.430527) 
 (-0.853483,0.703968,1.432855) 
 (-0.869213,0.722214,1.469993) 
 (-0.860803,0.720524,1.466553) 
 (-0.845625,0.713102,1.451446) 
 (-0.844029,0.717107,1.459599) 
 (-0.840135,0.719206,1.463871) 
 (-0.822878,0.709810,1.444747) 
 (-0.846583,0.735876,1.497801) 
 (-0.828228,0.725502,1.476685) 
 (-0.826364,0.729525,1.484873) 
 (-0.824435,0.733553,1.493072) 
 (-0.807370,0.724070,1.473771) 
 (-0.802198,0.725187,1.476044) 
 (-0.805503,0.734047,1.494079) 
 (-0.794949,0.730319,1.486490) 
 (-0.794928,0.736286,1.498634) 
 (-0.791687,0.739344,1.504860) 
 (-0.789429,0.743379,1.513072) 
 (-0.772718,0.733758,1.493489) 
 (-0.769406,0.736804,1.499689) 
 (-0.768067,0.741809,1.509876) 
 (-0.742501,0.723298,1.472200) 
 (-0.753159,0.740061,1.506318) 
 (-0.743729,0.737205,1.500506) 
 (-0.738271,0.738271,1.502676) 
 (-0.741583,0.748204,1.522894) 
 (-0.726315,0.739401,1.504976) 
 (-0.724643,0.744406,1.515162) 
 (-0.723843,0.750406,1.527375) 
 (-0.717260,0.750467,1.527498) 
 (-0.699388,0.738606,1.503358) 
 (-0.705934,0.752552,1.531743) 
 (-0.691910,0.744627,1.515613) 
 (-0.687174,0.746641,1.519711) 
 (-0.680579,0.746655,1.519740) 
 (-0.682097,0.755657,1.538062) 
 (-0.668261,0.747659,1.521784) 
 (-0.662523,0.748651,1.523803) 
 (-0.657641,0.750641,1.527854) 
 (-0.652721,0.752628,1.531897) 
 (-0.643445,0.749580,1.525693) 
 (-0.641911,0.755582,1.537911) 
 (-0.627555,0.746460,1.519344) 
 (-0.625937,0.752457,1.531549) 
 (-0.619225,0.752392,1.531416) 
 (-0.617452,0.758392,1.543630) 
 (-0.603332,0.749192,1.524905) 
 (-0.608752,0.764321,1.555698) 
 (-0.598717,0.760169,1.547247) 
 (-0.580817,0.745822,1.518046) 
 (-0.582746,0.756900,1.540593) 
 (-0.579058,0.760855,1.548644) 
 (-0.576068,0.765832,1.558772) 
 (-0.564632,0.759565,1.546017) 
 (-0.558552,0.760439,1.547795) 
 (-0.556169,0.766428,1.559986) 
 (-0.542653,0.757034,1.540866) 
 (-0.538733,0.760960,1.548857) 
 (-0.532587,0.761801,1.550568) 
 (-0.526420,0.762634,1.552264) 
 (-0.520935,0.764489,1.556040) 
 (-0.511252,0.760150,1.547209) 
 (-0.507114,0.764052,1.555151) 
 (-0.504261,0.770020,1.567297) 
 (-0.500635,0.774955,1.577343) 
 (-0.485703,0.762284,1.551551) 
 (-0.484652,0.771348,1.570001) 
 (-0.477018,0.770043,1.567344) 
 (-0.467495,0.765608,1.558318) 
 (-0.462420,0.768434,1.564068) 
 (-0.452972,0.763968,1.554980) 
 (-0.451503,0.773028,1.573420) 
 (-0.443879,0.771667,1.570649) 
 (-0.438045,0.773423,1.574225) 
 (-0.430429,0.772039,1.571407) 
 (-0.425125,0.774824,1.577076) 
 (-0.414119,0.767138,1.561431) 
 (-0.409910,0.771998,1.571323) 
 (-0.405067,0.775807,1.579076) 
 (-0.396923,0.773316,1.574006) 
 (-0.391465,0.776061,1.579594) 
 (-0.385433,0.777749,1.583030) 
 (-0.376808,0.774170,1.575744) 
 (-0.370251,0.774785,1.576996) 
 (-0.362690,0.773283,1.573939) 
 (-0.356120,0.773877,1.575147) 
 (-0.350488,0.776570,1.580630) 
 (-0.343402,0.776090,1.579651) 
 (-0.338154,0.779824,1.587252) 
 (-0.328794,0.774035,1.575470) 
 (-0.323489,0.777751,1.583034) 
 (-0.315962,0.776167,1.579809) 
 (-0.311832,0.783046,1.593810) 
 (-0.303039,0.778260,1.584069) 
 (-0.293517,0.771334,1.569972) 
 (-0.289239,0.778190,1.583927) 
 (-0.282526,0.778669,1.584902) 
 (-0.276177,0.780201,1.588020) 
 (-0.267596,0.775342,1.578129) 
 (-0.261600,0.777915,1.583366) 
 (-0.254858,0.778350,1.584252) 
 (-0.248444,0.779839,1.587283) 
 (-0.242332,0.782385,1.592465) 
 (-0.233604,0.776390,1.580263) 
 (-0.228093,0.781047,1.589742) 
 (-0.220382,0.778225,1.583998) 
 (-0.214182,0.780729,1.589095) 
 (-0.207652,0.782155,1.591998) 
 (-0.201093,0.783571,1.594879) 
 (-0.195567,0.789254,1.606447) 
 (-0.188150,0.787441,1.602757) 
 (-0.181007,0.786686,1.601218) 
 (-0.173165,0.782705,1.593117) 
 (-0.166072,0.781923,1.591526) 
 (-0.159427,0.783273,1.594272) 
 (-0.152339,0.782467,1.592632) 
 (-0.145661,0.783794,1.595332) 
 (-0.138957,0.785109,1.598010) 
 (-0.131868,0.784268,1.596298) 
 (-0.125305,0.786635,1.601115) 
 (-0.118536,0.787917,1.603724) 
 (-0.111135,0.784893,1.597569) 
 (-0.104356,0.786151,1.600131) 
 (-0.096888,0.782027,1.591737) 
 (-0.090851,0.789709,1.607372) 
 (-0.083765,0.788784,1.605490) 
 (-0.077007,0.791072,1.610146) 
 (-0.069922,0.790123,1.608215) 
 (-0.062597,0.785936,1.599694) 
 (-0.055420,0.782812,1.593335) 
 (-0.048698,0.786128,1.600083) 
 (-0.041688,0.785130,1.598052) 
 (-0.034743,0.785196,1.598186) 
 (-0.027796,0.785250,1.598296) 
 (-0.020963,0.789594,1.607139) 
 (-0.013880,0.784245,1.596252) 
 (-0.006988,0.789642,1.607237) 
 (0.000000,0.785345,1.598490) 
 (0.006950,0.785339,1.598478) 
 (0.013995,0.790700,1.609390) 
 (0.020877,0.786367,1.600570) 
 (0.027835,0.786325,1.600485) 
 (0.035029,0.791649,1.611322) 
 (0.042031,0.791583,1.611187) 
 (0.048898,0.789354,1.606650) 
 (0.055801,0.788189,1.604278) 
 (0.062854,0.789162,1.606259) 
 (0.069922,0.790123,1.608215) 
 (0.076484,0.785698,1.599207) 
 (0.083651,0.787710,1.603303) 
 (0.090604,0.787560,1.602998) 
 (0.096755,0.780953,1.589551) 
 (0.104784,0.789373,1.606689) 
 (0.111287,0.785966,1.599755) 
 (0.117890,0.783623,1.594984) 
 (0.125647,0.788781,1.605483) 
 (0.132229,0.786414,1.600666) 
 (0.139337,0.787254,1.602376) 
 (0.146259,0.787010,1.601879) 
 (0.153173,0.786754,1.601359) 
 (0.161172,0.791845,1.611719) 
 (0.167437,0.788350,1.604607) 
 (0.174112,0.786988,1.601834) 
 (0.180515,0.784545,1.596861) 
 (0.189684,0.793861,1.615823) 
 (0.194507,0.784977,1.597740) 
 (0.201368,0.784640,1.597055) 
 (0.209638,0.789635,1.607222) 
 (0.216233,0.788205,1.604312) 
 (0.223103,0.787833,1.603554) 
 (0.230275,0.788516,1.604945) 
 (0.236492,0.785988,1.599799) 
 (0.242992,0.784517,1.596804) 
 (0.251160,0.788362,1.604631) 
 (0.257647,0.786868,1.601590) 
 (0.263747,0.784300,1.596362) 
 (0.272001,0.788105,1.604107) 
 (0.275801,0.779138,1.585856) 
 (0.284068,0.782919,1.593551) 
 (0.290028,0.780313,1.588248) 
 (0.299169,0.786188,1.600206) 
 (0.304278,0.781441,1.590543) 
 (0.311832,0.783046,1.593810) 
 (0.319410,0.784638,1.597051) 
 (0.325250,0.781984,1.591649) 
 (0.332387,0.782495,1.592688) 
 (0.339528,0.782994,1.593704) 
 (0.343870,0.777145,1.581800) 
 (0.352392,0.780791,1.589220) 
 (0.360487,0.783365,1.594461) 
 (0.369608,0.788032,1.603959) 
 (0.373270,0.781101,1.589852) 
 (0.380392,0.781533,1.590731) 
 (0.388558,0.784055,1.595865) 
 (0.393054,0.779212,1.586006) 
 (0.401770,0.782760,1.593228) 
 (0.408899,0.783145,1.594013) 
 (0.413247,0.778283,1.584115) 
 (0.421463,0.780743,1.589124) 
 (0.426272,0.776915,1.581332) 
 (0.435088,0.780397,1.588418) 
 (0.442183,0.780730,1.589096) 
 (0.449877,0.782095,1.591874) 
 (0.460022,0.787614,1.603107) 
 (0.462846,0.780622,1.588876) 
 (0.469303,0.779872,1.587350) 
 (0.475107,0.778074,1.583691) 
 (0.479589,0.774194,1.575793) 
 (0.489864,0.779642,1.586882) 
 (0.496262,0.778855,1.585280) 
 (0.501972,0.777025,1.581555) 
 (0.507645,0.775188,1.577816) 
 (0.511912,0.771280,1.569862) 
 (0.521657,0.775622,1.578699) 
 (0.532168,0.780974,1.589594) 
 (0.531393,0.769838,1.566928) 
 (0.539055,0.771054,1.569401) 
 (0.547457,0.773283,1.573940) 
 (0.553682,0.772421,1.572185) 
 (0.562861,0.775650,1.578756) 
 (0.567573,0.772720,1.572793) 
 (0.575271,0.773877,1.575148) 
 (0.580677,0.771958,1.571242) 
 (0.586820,0.771054,1.569403) 
 (0.593726,0.771162,1.569622) 
 (0.599042,0.769225,1.565679) 
 (0.606721,0.770332,1.567932) 
 (0.613602,0.770412,1.568094) 
 (0.622926,0.773523,1.574428) 
 (0.630642,0.774593,1.576605) 
 (0.631709,0.767561,1.562292) 
 (0.637700,0.766597,1.560330) 
 (0.645364,0.767644,1.562461) 
 (0.649614,0.764649,1.556366) 
 (0.662446,0.771715,1.570747) 
 (0.661436,0.762676,1.552350) 
 (0.669071,0.763687,1.554407) 
 (0.681148,0.769698,1.566641) 
 (0.676313,0.756667,1.540118) 
 (0.691120,0.765652,1.558407) 
 (0.696957,0.764622,1.556311) 
 (0.704605,0.765581,1.558262) 
 (0.710410,0.764537,1.556137) 
 (0.709664,0.756529,1.539837) 
 (0.721009,0.761440,1.549833) 
 (0.721050,0.754432,1.535570) 
 (0.732437,0.759316,1.545510) 
 (0.732341,0.752314,1.531259) 
 (0.716618,0.729530,1.484883) 
